"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007"
"id","Label for GEO_ID","Total races tallied","Total races tallied!!White alone or in combination with one or more other races","Total races tallied!!Black or African American alone or in combination with one or more other races","Total races tallied!!American Indian and Alaska Native alone or in combination with one or more other races","Total races tallied!!Asian alone or in combination with one or more other races","Total races tallied!!Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races","Total races tallied!!Some other race alone or in combination with one or more other races"
"0500000US12043","Glades County, Florida","10746","8280","1138","596","57","11","664"
"0500000US12045","Gulf County, Florida","13559","10816","2325","203","80","24","111"
"0500000US12047","Hamilton County, Florida","13498","7933","5090","118","59","14","284"
"0500000US12049","Hardee County, Florida","27486","19423","2386","287","113","28","5249"
"0500000US12051","Hendry County, Florida","37388","24918","5492","421","224","38","6295"
"0500000US12053","Hernando County, Florida","132399","122717","5751","936","1115","94","1786"
"0500000US12055","Highlands County, Florida","88747","73968","8580","673","1079","79","4368"
"0500000US12057","Hillsborough County, Florida","1025987","770664","157443","8618","27130","1656","60476"
"0500000US12059","Holmes County, Florida","18850","16922","1236","380","102","12","198"
"0500000US12061","Indian River County, Florida","114374","99845","9672","595","1074","104","3084"
"0500000US12063","Jackson County, Florida","47471","33333","12656","675","246","56","505"
"0500000US12065","Jefferson County, Florida","13054","7765","4982","118","60","11","118"
"0500000US12067","Lafayette County, Florida","7112","5628","1034","93","21","7","329"
"0500000US12069","Lake County, Florida","213150","186209","18143","1563","2043","205","4987"
"0500000US12071","Lee County, Florida","448091","391840","31155","2700","4519","514","17363"
"0500000US12073","Leon County, Florida","243426","161737","71143","1771","5499","294","2982"
"0500000US12075","Levy County, Florida","34939","30008","3871","403","191","24","442"
"0500000US12077","Liberty County, Florida","7104","5432","1314","168","20","5","165"
"0500000US12079","Madison County, Florida","18950","10917","7632","158","80","19","144"
"0500000US12081","Manatee County, Florida","267862","231041","22817","1537","2981","294","9192"
"0500000US12083","Marion County, Florida","262864","220951","31044","2512","2352","175","5830"
"0500000US12085","Martin County, Florida","128250","115000","7116","804","1014","194","4122"
"0500000US12086","Miami-Dade County, Florida","2341786","1630025","487015","9535","40827","3467","170917"
"0500000US12087","Monroe County, Florida","81089","73333","4139","678","886","78","1975"
"0500000US12089","Nassau County, Florida","58265","52454","4551","523","385","31","321"
"0500000US12091","Okaloosa County, Florida","175939","146426","16885","2449","6291","553","3335"
"0500000US12093","Okeechobee County, Florida","36647","29091","2995","344","311","45","3861"
"0500000US12095","Orange County, Florida","928734","635404","175171","6886","35977","2260","73036"
"0500000US12097","Osceola County, Florida","179092","138038","14548","1619","4793","361","19733"
"0500000US12099","Palm Beach County, Florida","1159205","909541","168585","5627","21261","2057","52134"
"0500000US12101","Pasco County, Florida","349746","327289","8021","2952","4185","274","7025"
"0500000US12103","Pinellas County, Florida","937531","803895","86876","6759","22324","1050","16627"
"0500000US12105","Polk County, Florida","492572","391312","68439","3988","5681","511","22641"
"0500000US12107","Putnam County, Florida","71317","55589","12216","650","410","77","2375"
"0500000US12109","St. Johns County, Florida","124400","112986","8049","766","1504","118","977"
"0500000US12111","St. Lucie County, Florida","196383","154794","31291","1170","2365","240","6523"
"0500000US12113","Santa Rosa County, Florida","120206","108923","5400","2217","2280","223","1163"
"0500000US12115","Sarasota County, Florida","329524","304863","14570","1735","3243","222","4891"
"0500000US12117","Seminole County, Florida","373666","307324","37192","2743","11072","470","14865"
"0500000US12119","Sumter County, Florida","54182","44704","7531","585","329","77","956"
"0500000US12121","Suwannee County, Florida","35319","29856","4312","395","228","35","493"
"0500000US12123","Taylor County, Florida","19542","15218","3719","350","121","13","121"
"0500000US12125","Union County, Florida","13663","10059","3135","182","69","21","197"
"0500000US12127","Volusia County, Florida","450092","387116","43010","3358","5582","420","10606"
"0500000US12129","Wakulla County, Florida","23162","19929","2706","283","83","16","145"
"0500000US12131","Walton County, Florida","41488","36672","2944","1059","289","58","466"
"0500000US12133","Washington County, Florida","21422","17520","2956","587","133","35","191"
"0500000US13001","Appling County, Georgia","17533","13472","3450","80","65","5","461"
"0500000US13003","Atkinson County, Georgia","7690","5139","1506","66","22","3","954"
"0500000US13005","Bacon County, Georgia","10201","8314","1627","47","42","5","166"
"0500000US13007","Baker County, Georgia","4099","1951","2062","15","1","3","67"
"0500000US13009","Baldwin County, Georgia","45076","24427","19573","224","524","28","300"
"0500000US13011","Banks County, Georgia","14524","13524","477","101","98","13","311"
"0500000US13013","Barrow County, Georgia","46813","39641","4675","365","1174","39","919"
"0500000US13015","Bartow County, Georgia","76925","67495","6829","540","515","70","1476"
"0500000US13017","Ben Hill County, Georgia","17626","11166","5754","95","62","4","545"
"0500000US13019","Berrien County, Georgia","16387","14009","1882","133","65","16","282"
"0500000US13021","Bibb County, Georgia","155231","77984","73402","680","1990","101","1074"
"0500000US13023","Bleckley County, Georgia","11742","8611","2891","51","117","7","65"
"0500000US13025","Brantley County, Georgia","14802","13951","612","139","26","8","66"
"0500000US13027","Brooks County, Georgia","16666","9563","6529","146","84","29","315"
"0500000US13029","Bryan County, Georgia","23804","19627","3431","203","286","61","196"
"0500000US13031","Bulloch County, Georgia","56449","38795","16271","184","581","45","573"
"0500000US13033","Burke County, Georgia","22493","10609","11421","127","104","33","199"
"0500000US13035","Butts County, Georgia","19733","13665","5705","159","80","12","112"
"0500000US13037","Calhoun County, Georgia","6357","2439","3845","19","12","2","40"
"0500000US13039","Camden County, Georgia","44532","33441","9077","427","699","79","809"
"0500000US13043","Candler County, Georgia","9655","6320","2623","43","43","3","623"
"0500000US13045","Carroll County, Georgia","88340","71116","14647","517","678","51","1331"
"0500000US13047","Catoosa County, Georgia","53814","51817","767","400","485","30","315"
"0500000US13049","Charlton County, Georgia","10410","7155","3057","106","50","12","30"
"0500000US13051","Chatham County, Georgia","235360","130509","95242","1396","4850","368","2995"
"0500000US13053","Chattahoochee County, Georgia","15508","9038","4701","222","402","130","1015"
"0500000US13055","Chattooga County, Georgia","25750","22320","2960","120","61","16","273"
"0500000US13057","Cherokee County, Georgia","143860","132788","3851","1220","1512","119","4370"
"0500000US13059","Clarke County, Georgia","103031","67039","28165","527","3625","99","3576"
"0500000US13061","Clay County, Georgia","3379","1299","2044","23","11","2","0"
"0500000US13063","Clayton County, Georgia","241910","92777","124550","1891","11841","413","10438"
"0500000US13065","Clinch County, Georgia","6938","4794","2057","68","9","1","9"
"0500000US13067","Cobb County, Georgia","619921","448636","118229","4036","21306","699","27015"
"0500000US13069","Coffee County, Georgia","37785","25810","9806","200","255","39","1675"
"0500000US13071","Colquitt County, Georgia","42577","28846","9989","252","234","39","3217"
"0500000US13073","Columbia County, Georgia","90768","75018","10375","631","3569","165","1010"
"0500000US13075","Cook County, Georgia","15902","10804","4645","80","94","10","269"
"0500000US13077","Coweta County, Georgia","90190","71173","16286","544","805","39","1343"
"0500000US13079","Crawford County, Georgia","12634","9209","3019","109","39","8","250"
"0500000US13081","Crisp County, Georgia","22170","12002","9624","75","189","19","261"
"0500000US13083","Dade County, Georgia","15275","14889","103","165","70","6","42"
"0500000US13085","Dawson County, Georgia","16166","15703","73","170","63","13","144"
"0500000US13087","Decatur County, Georgia","28474","16288","11353","154","122","28","529"
"0500000US13089","DeKalb County, Georgia","681162","246622","368516","4384","29707","892","31041"
"0500000US13091","Dodge County, Georgia","19265","13292","5670","73","50","6","174"
"0500000US13093","Dooly County, Georgia","11638","5369","5743","58","77","23","368"
"0500000US13095","Dougherty County, Georgia","96864","36784","58154","488","716","90","632"
"0500000US13097","Douglas County, Georgia","93643","72337","17653","755","1341","67","1490"
"0500000US13099","Early County, Georgia","12478","6269","5996","77","45","19","72"
"0500000US13101","Echols County, Georgia","3792","2931","261","65","5","1","529"
"0500000US13103","Effingham County, Georgia","37989","32118","4985","292","254","53","287"
"0500000US13105","Elbert County, Georgia","20652","13861","6360","87","62","12","270"
"0500000US13107","Emanuel County, Georgia","21977","14000","7318","68","84","10","497"
"0500000US13109","Evans County, Georgia","10561","6524","3477","40","42","8","470"
"0500000US13111","Fannin County, Georgia","20018","19599","32","255","65","6","61"
"0500000US13113","Fayette County, Georgia","92506","77454","10832","571","2595","78","976"
"0500000US13115","Floyd County, Georgia","91636","74575","12345","601","1017","117","2981"
"0500000US13117","Forsyth County, Georgia","99383","94373","770","601","981","45","2613"
"0500000US13119","Franklin County, Georgia","20457","18307","1837","117","73","9","114"
"0500000US13121","Fulton County, Georgia","828922","400559","369014","4279","27704","883","26483"
"0500000US13123","Gilmer County, Georgia","23797","22215","76","295","82","70","1059"
"0500000US13125","Glascock County, Georgia","2575","2321","218","18","12","0","6"
"0500000US13127","Glynn County, Georgia","68367","48341","18147","435","577","70","797"
"0500000US13129","Gordon County, Georgia","44567","39943","1633","296","314","38","2343"
"0500000US13131","Grady County, Georgia","23862","15439","7207","307","92","9","808"
"0500000US13133","Greene County, Georgia","14488","7692","6434","67","50","12","233"
"0500000US13135","Gwinnett County, Georgia","601875","437452","81804","3939","45993","742","31945"
"0500000US13137","Habersham County, Georgia","36429","32250","1708","333","784","70","1284"
"0500000US13139","Hall County, Georgia","141242","114153","10486","921","2115","307","13260"
"0500000US13141","Hancock County, Georgia","10116","2189","7855","29","14","2","27"
"0500000US13143","Haralson County, Georgia","25926","24095","1443","177","114","10","87"
"0500000US13145","Harris County, Georgia","23907","18766","4662","179","155","21","124"
"0500000US13147","Hart County, Georgia","23160","18316","4517","94","143","8","82"
"0500000US13149","Heard County, Georgia","11094","9706","1221","67","17","10","73"
"0500000US13151","Henry County, Georgia","120804","98235","17976","758","2472","91","1272"
"0500000US13153","Houston County, Georgia","112708","79661","28046","889","2418","158","1536"
"0500000US13155","Irwin County, Georgia","9985","7179","2585","31","44","4","142"
"0500000US13157","Jackson County, Georgia","42040","37373","3356","266","479","18","548"
"0500000US13159","Jasper County, Georgia","11520","8195","3145","59","27","3","91"
"0500000US13161","Jeff Davis County, Georgia","12765","10362","1932","60","64","17","330"
"0500000US13163","Jefferson County, Georgia","17361","7328","9756","49","42","8","178"
"0500000US13165","Jenkins County, Georgia","8638","4878","3496","38","27","8","191"
"0500000US13167","Johnson County, Georgia","8584","5364","3168","27","14","2","9"
"0500000US13169","Jones County, Georgia","23841","17867","5569","130","156","15","104"
"0500000US13171","Lamar County, Georgia","16062","10904","4895","119","65","4","75"
"0500000US13173","Lanier County, Georgia","7332","5262","1878","79","51","7","55"
"0500000US13175","Laurens County, Georgia","45173","28668","15619","189","419","42","236"
"0500000US13177","Lee County, Georgia","24946","20494","3889","127","243","21","172"
"0500000US13179","Liberty County, Georgia","63864","30130","27467","699","1578","437","3553"
"0500000US13181","Lincoln County, Georgia","8396","5405","2883","56","23","4","25"
"0500000US13183","Long County, Georgia","10511","7207","2576","115","105","38","470"
"0500000US13185","Lowndes County, Georgia","93436","58033","31767","711","1480","115","1330"
"0500000US13187","Lumpkin County, Georgia","21342","20074","343","422","109","18","376"
"0500000US13189","McDuffie County, Georgia","21414","13019","8045","109","117","17","107"
"0500000US13191","McIntosh County, Georgia","10948","6730","4042","92","37","5","42"
"0500000US13193","Macon County, Georgia","14183","5329","8419","83","103","13","236"
"0500000US13195","Madison County, Georgia","26016","23133","2216","173","132","25","337"
"0500000US13197","Marion County, Georgia","7252","4430","2465","84","29","19","225"
"0500000US13199","Meriwether County, Georgia","22708","12784","9560","143","73","21","127"
"0500000US13201","Miller County, Georgia","6405","4504","1848","24","7","5","17"
"0500000US13205","Mitchell County, Georgia","24125","11991","11524","126","104","23","357"
"0500000US13207","Monroe County, Georgia","21925","15434","6127","163","121","9","71"
"0500000US13209","Montgomery County, Georgia","8326","5811","2262","27","31","5","190"
"0500000US13211","Morgan County, Georgia","15623","10868","4481","71","72","15","116"
