"","combined_FIPS","NAMELSAD","total_dev","avg_dem_change","avg_rep_change"
"1716",32007,"Elko County",0.000113102069880958,0.000996708853121267,-0.0118364128018971
"1717",32009,"Esmeralda County",6.58372727501723e-06,-0.0206470608060936,0.0248925096175605
"1718",32011,"Eureka County",0.000128457469887141,-0.0231401039174704,0.0228816392883024
"1719",32013,"Humboldt County",9.25677889774155e-05,-0.00220072383976879,-0.00511947744591057
"1720",32015,"Lander County",8.57850384645663e-05,-0.00484916627665897,-0.00161911050083247
"1721",32017,"Lincoln County",1.49808304611121e-05,-0.0255019433157994,0.0205849035248257
"1722",32019,"Lyon County",0.00178886606773212,-0.0177887350509856,0.0168292307376143
"1723",32021,"Mineral County",0.000114762181424615,-0.0201245501047035,0.0138196828605315
"1724",32023,"Nye County",0.000329535449936602,-0.0278789743600916,0.0282962609206181
"1725",32027,"Pershing County",2.73445097708378e-05,-0.0117995925594501,0.00757259284727921
"1726",32029,"Storey County",0.00702773933644484,-0.0191079741977229,0.0169458985355112
"1727",32031,"Washoe County",0.00327495481120649,0.00948423231479889,-0.0172328319327926
"1728",32033,"White Pine County",4.65466947589237e-05,-0.0285844150607668,0.0227919433495821
"1729",32510,"Carson City",0.00824507998681449,0.00152383247906616,-0.0112871644524638
"1730",33001,"Belknap County",0.00427923941337434,-0.00358330641506398,-0.000289002775228531
"1731",33003,"Carroll County",0.00138947882583696,0.00648321866768459,-0.00834402273525657
"1732",33005,"Cheshire County",0.00125644926189918,0.00153821945691199,-0.0025523342146424
"1733",33007,"Coos County",0.000409656492412716,-0.00750543930376912,0.00171914104583654
"1734",33009,"Grafton County",0.000891265278986621,0.0209493085404551,-0.0239352255383698
"1735",33011,"Hillsborough County",0.0182036091292271,-0.000816679997898626,-0.00488249931930378
"1736",33013,"Merrimack County",0.0040353279148606,-7.03779310931157e-05,-0.00528206772553388
"1737",33015,"Rockingham County",0.0217040430466859,-0.0046047073968529,0.00191325973708319
