State,County,Winning Party,Dem. Candidate (1982),Dem. Votes,Dem. %,Rep. Candidate (1982),Rep. Votes,Rep. %,Highest Other (1982),Other Votes,Other %,Year
IN,STARKE,D,"Kernan, Joseph",4539,52.2,"Daniels, Mitch",4024,46.3,"Giveiden, Kenn",131,1.5,2004
IN,STEUBEN,R,"Kernan, Joseph",4915,38.5,"Daniels, Mitch",7684,60.2,"Giveiden, Kenn",165,1.3,2004
IN,SULLIVAN,D,"Kernan, Joseph",4530,54.4,"Daniels, Mitch",3687,44.2,"Giveiden, Kenn",116,1.4,2004
IN,SWITZERLAND,,"Kernan, Joseph",1780,49.3,"Daniels, Mitch",1780,49.3,"Giveiden, Kenn",48,1.3,2004
IN,TIPPECANOE,R,"Kernan, Joseph",22504,43.4,"Daniels, Mitch",28458,54.9,"Giveiden, Kenn",865,1.7,2004
IN,TIPTON,R,"Kernan, Joseph",2973,38.1,"Daniels, Mitch",4729,60.6,"Giveiden, Kenn",108,1.4,2004
IN,UNION,R,"Kernan, Joseph",1217,36.7,"Daniels, Mitch",2040,61.5,"Giveiden, Kenn",59,1.8,2004
IN,VANDERBURGH,D,"Kernan, Joseph",34819,49.9,"Daniels, Mitch",34129,48.9,"Giveiden, Kenn",863,1.2,2004
IN,VERMILLION,D,"Kernan, Joseph",4121,58.8,"Daniels, Mitch",2769,39.5,"Giveiden, Kenn",118,1.7,2004
IN,VIGO,D,"Kernan, Joseph",22054,55.6,"Daniels, Mitch",16804,42.4,"Giveiden, Kenn",806,2,2004
IN,WABASH,R,"Kernan, Joseph",4569,34.1,"Daniels, Mitch",8691,64.9,"Giveiden, Kenn",134,1,2004
IN,WARREN,R,"Kernan, Joseph",1679,42.5,"Daniels, Mitch",2214,56,"Giveiden, Kenn",58,1.5,2004
IN,WARRICK,R,"Kernan, Joseph",11678,45.2,"Daniels, Mitch",13877,53.8,"Giveiden, Kenn",262,1,2004
IN,WASHINGTON,R,"Kernan, Joseph",4297,39.6,"Daniels, Mitch",6419,59.2,"Giveiden, Kenn",134,1.2,2004
IN,WAYNE,R,"Kernan, Joseph",12565,45.4,"Daniels, Mitch",14530,52.5,"Giveiden, Kenn",595,2.1,2004
IN,WELLS,R,"Kernan, Joseph",3979,32.7,"Daniels, Mitch",8071,66.4,"Giveiden, Kenn",113,0.9,2004
IN,WHITE,R,"Kernan, Joseph",4260,40.9,"Daniels, Mitch",5980,57.5,"Giveiden, Kenn",167,1.6,2004
IN,WHITLEY,R,"Kernan, Joseph",4758,35.9,"Daniels, Mitch",8332,62.9,"Giveiden, Kenn",149,1.1,2004
MO,ADAIR,R,"McCaskill, Claire",4094,36.4,"Blunt, Matt",7019,62.4,"Swenson, John",98,0.9,2004
MO,ANDREW,R,"McCaskill, Claire",3143,38.1,"Blunt, Matt",5001,60.7,"Swenson, John",71,0.9,2004
MO,ATCHISON,R,"McCaskill, Claire",1082,34.9,"Blunt, Matt",1973,63.6,"Swenson, John",33,1.1,2004
MO,AUDRAIN,R,"McCaskill, Claire",4500,42.2,"Blunt, Matt",6047,56.7,"Swenson, John",74,0.7,2004
MO,BARRY,R,"McCaskill, Claire",4147,29.8,"Blunt, Matt",9594,69,"Swenson, John",118,0.8,2004
MO,BARTON,R,"McCaskill, Claire",1164,19.5,"Blunt, Matt",4743,79.4,"Swenson, John",42,0.7,2004
MO,BATES,R,"McCaskill, Claire",3795,45.1,"Blunt, Matt",4479,53.2,"Swenson, John",86,1,2004
MO,BENTON,R,"McCaskill, Claire",3767,42,"Blunt, Matt",5088,56.7,"Swenson, John",75,0.8,2004
MO,BOLLINGER,R,"McCaskill, Claire",1843,31.8,"Blunt, Matt",3902,67.3,"Swenson, John",47,0.8,2004
MO,BOONE,D,"McCaskill, Claire",38489,51.1,"Blunt, Matt",35666,47.3,"Swenson, John",965,1.3,2004
MO,BUCHANAN,R,"McCaskill, Claire",18317,48.3,"Blunt, Matt",18967,50,"Swenson, John",391,1,2004
MO,BUTLER,R,"McCaskill, Claire",5364,32.9,"Blunt, Matt",10796,66.1,"Swenson, John",92,0.6,2004
MO,CALDWELL,R,"McCaskill, Claire",1796,41.9,"Blunt, Matt",2419,56.4,"Swenson, John",53,1.2,2004
MO,CALLAWAY,R,"McCaskill, Claire",7373,41.6,"Blunt, Matt",10153,57.3,"Swenson, John",140,0.8,2004
MO,CAMDEN,R,"McCaskill, Claire",7401,37.9,"Blunt, Matt",11956,61.2,"Swenson, John",134,0.7,2004
MO,CAPE GIRARDEAU,R,"McCaskill, Claire",11511,33.5,"Blunt, Matt",22433,65.3,"Swenson, John",310,0.9,2004
MO,CARROLL,R,"McCaskill, Claire",1830,38.9,"Blunt, Matt",2828,60.1,"Swenson, John",28,0.6,2004
MO,CARTER,R,"McCaskill, Claire",1022,39.1,"Blunt, Matt",1563,59.8,"Swenson, John",12,0.5,2004
MO,CASS,R,"McCaskill, Claire",19772,45,"Blunt, Matt",23538,53.5,"Swenson, John",441,1,2004
MO,CEDAR,R,"McCaskill, Claire",1979,32,"Blunt, Matt",4096,66.3,"Swenson, John",63,1,2004
MO,CHARITON,R,"McCaskill, Claire",1941,44.9,"Blunt, Matt",2350,54.3,"Swenson, John",25,0.6,2004
MO,CHRISTIAN,R,"McCaskill, Claire",9443,30.3,"Blunt, Matt",21400,68.6,"Swenson, John",220,0.7,2004
MO,CLARK,R,"McCaskill, Claire",1129,30.6,"Blunt, Matt",2469,67,"Swenson, John",61,1.7,2004
MO,CLAY,D,"McCaskill, Claire",49573,51.7,"Blunt, Matt",44763,46.7,"Swenson, John",1048,1.1,2004
MO,CLINTON,D,"McCaskill, Claire",4705,49.5,"Blunt, Matt",4663,49.1,"Swenson, John",94,1,2004
MO,COLE,R,"McCaskill, Claire",13229,36.1,"Blunt, Matt",23147,63.1,"Swenson, John",216,0.6,2004
MO,COOPER,R,"McCaskill, Claire",2826,37.7,"Blunt, Matt",4593,61.2,"Swenson, John",53,0.7,2004
MO,CRAWFORD,R,"McCaskill, Claire",3845,40.9,"Blunt, Matt",5422,57.7,"Swenson, John",78,0.8,2004
MO,DADE,R,"McCaskill, Claire",1102,27,"Blunt, Matt",2938,72,"Swenson, John",20,0.5,2004
MO,DALLAS,R,"McCaskill, Claire",2421,33.4,"Blunt, Matt",4708,65,"Swenson, John",86,1.2,2004
MO,DAVIESS,R,"McCaskill, Claire",1618,43,"Blunt, Matt",2091,55.5,"Swenson, John",31,0.8,2004
MO,DEKALB,R,"McCaskill, Claire",1890,40.4,"Blunt, Matt",2710,57.9,"Swenson, John",52,1.1,2004
MO,DENT,R,"McCaskill, Claire",2092,33.1,"Blunt, Matt",4122,65.2,"Swenson, John",64,1,2004
MO,DOUGLAS,R,"McCaskill, Claire",1788,28.4,"Blunt, Matt",4412,70.1,"Swenson, John",53,0.8,2004
MO,DUNKLIN,R,"McCaskill, Claire",5302,46.2,"Blunt, Matt",6015,52.5,"Swenson, John",97,0.8,2004
MO,FRANKLIN,R,"McCaskill, Claire",19195,42.3,"Blunt, Matt",25557,56.3,"Swenson, John",376,0.8,2004
MO,GASCONADE,R,"McCaskill, Claire",2412,33.6,"Blunt, Matt",4696,65.4,"Swenson, John",48,0.7,2004
MO,GENTRY,R,"McCaskill, Claire",1354,41,"Blunt, Matt",1901,57.6,"Swenson, John",29,0.9,2004
MO,GREENE,R,"McCaskill, Claire",46470,37.3,"Blunt, Matt",76645,61.4,"Swenson, John",1236,1,2004
MO,GRUNDY,R,"McCaskill, Claire",1890,39.2,"Blunt, Matt",2836,58.9,"Swenson, John",42,0.9,2004
MO,HARRISON,R,"McCaskill, Claire",1417,35.2,"Blunt, Matt",2556,63.5,"Swenson, John",26,0.6,2004
MO,HENRY,R,"McCaskill, Claire",5235,48.3,"Blunt, Matt",5471,50.5,"Swenson, John",74,0.7,2004
MO,HICKORY,R,"McCaskill, Claire",2051,42.2,"Blunt, Matt",2750,56.5,"Swenson, John",45,0.9,2004
MO,HOLT,R,"McCaskill, Claire",873,32.6,"Blunt, Matt",1776,66.3,"Swenson, John",20,0.7,2004
MO,HOWARD,R,"McCaskill, Claire",2277,46.3,"Blunt, Matt",2578,52.5,"Swenson, John",40,0.8,2004
MO,HOWELL,R,"McCaskill, Claire",5466,33.5,"Blunt, Matt",10595,64.9,"Swenson, John",135,0.8,2004
MO,IRON,R,"McCaskill, Claire",2215,47.5,"Blunt, Matt",2359,50.6,"Swenson, John",52,1.1,2004
MO,JACKSON,D,"McCaskill, Claire",88570,51,"Blunt, Matt",82771,47.6,"Swenson, John",1645,0.9,2004
MO,JASPER,R,"McCaskill, Claire",10853,24.3,"Blunt, Matt",33293,74.5,"Swenson, John",334,0.7,2004
MO,JEFFERSON,D,"McCaskill, Claire",45909,49.2,"Blunt, Matt",45891,49.2,"Swenson, John",933,1,2004
MO,JOHNSON,R,"McCaskill, Claire",8958,44.5,"Blunt, Matt",10767,53.5,"Swenson, John",254,1.3,2004
MO,KNOX,R,"McCaskill, Claire",623,31.6,"Blunt, Matt",1328,67.4,"Swenson, John",14,0.7,2004
MO,LACLEDE,R,"McCaskill, Claire",4724,31.8,"Blunt, Matt",9993,67.2,"Swenson, John",106,0.7,2004
MO,LAFAYETTE,R,"McCaskill, Claire",7351,45.6,"Blunt, Matt",8541,53,"Swenson, John",152,0.9,2004
MO,LAWRENCE,R,"McCaskill, Claire",4500,28.5,"Blunt, Matt",11069,70.2,"Swenson, John",129,0.8,2004
MO,LEWIS,R,"McCaskill, Claire",1441,31.3,"Blunt, Matt",3084,67,"Swenson, John",47,1,2004
MO,LINCOLN,R,"McCaskill, Claire",8824,44.6,"Blunt, Matt",10626,53.8,"Swenson, John",193,1,2004
MO,LINN,R,"McCaskill, Claire",2588,43.9,"Blunt, Matt",3252,55.1,"Swenson, John",44,0.7,2004
MO,LIVINGSTON,R,"McCaskill, Claire",2580,40.8,"Blunt, Matt",3680,58.2,"Swenson, John",39,0.6,2004
MO,MACON,R,"McCaskill, Claire",2781,37.2,"Blunt, Matt",4598,61.5,"Swenson, John",63,0.8,2004
MO,MADISON,R,"McCaskill, Claire",1972,40.5,"Blunt, Matt",2819,57.9,"Swenson, John",44,0.9,2004
MO,MARIES,R,"McCaskill, Claire",1665,37.8,"Blunt, Matt",2688,61,"Swenson, John",33,0.7,2004
MO,MARION,R,"McCaskill, Claire",3930,31.8,"Blunt, Matt",8292,67,"Swenson, John",92,0.7,2004
MO,MCDONALD,R,"McCaskill, Claire",1894,24.7,"Blunt, Matt",5622,73.4,"Swenson, John",84,1.1,2004
MO,MERCER,R,"McCaskill, Claire",519,29.2,"Blunt, Matt",1237,69.7,"Swenson, John",7,0.4,2004
MO,MILLER,R,"McCaskill, Claire",3370,31.1,"Blunt, Matt",7331,67.8,"Swenson, John",65,0.6,2004
MO,MISSISSIPPI,D,"McCaskill, Claire",2645,50.3,"Blunt, Matt",2558,48.6,"Swenson, John",32,0.6,2004
MO,MONITEAU,R,"McCaskill, Claire",2178,32.5,"Blunt, Matt",4480,66.8,"Swenson, John",33,0.5,2004
MO,MONROE,R,"McCaskill, Claire",1670,38.9,"Blunt, Matt",2576,60,"Swenson, John",26,0.6,2004
MO,MONTGOMERY,R,"McCaskill, Claire",2186,38.1,"Blunt, Matt",3480,60.6,"Swenson, John",45,0.8,2004
MO,MORGAN,R,"McCaskill, Claire",3377,38.5,"Blunt, Matt",5273,60.2,"Swenson, John",81,0.9,2004
MO,NEW MADRID,D,"McCaskill, Claire",4036,51.4,"Blunt, Matt",3737,47.6,"Swenson, John",42,0.5,2004
MO,NEWTON,R,"McCaskill, Claire",5662,23.8,"Blunt, Matt",17935,75.2,"Swenson, John",161,0.7,2004
MO,NODAWAY,R,"McCaskill, Claire",4456,44.4,"Blunt, Matt",5424,54.1,"Swenson, John",94,0.9,2004
MO,OREGON,R,"McCaskill, Claire",1950,42.2,"Blunt, Matt",2579,55.8,"Swenson, John",42,0.9,2004
MO,OSAGE,R,"McCaskill, Claire",2044,30.6,"Blunt, Matt",4586,68.7,"Swenson, John",37,0.6,2004
MO,OZARK,R,"McCaskill, Claire",1628,34.8,"Blunt, Matt",2949,63,"Swenson, John",51,1.1,2004
MO,PEMISCOT,D,"McCaskill, Claire",3528,53.5,"Blunt, Matt",2965,44.9,"Swenson, John",67,1,2004
MO,PERRY,R,"McCaskill, Claire",2822,34.4,"Blunt, Matt",5293,64.6,"Swenson, John",48,0.6,2004
MO,PETTIS,R,"McCaskill, Claire",7293,41.6,"Blunt, Matt",10038,57.3,"Swenson, John",133,0.8,2004
MO,PHELPS,R,"McCaskill, Claire",7341,39.5,"Blunt, Matt",10970,59.1,"Swenson, John",158,0.9,2004
MO,PIKE,R,"McCaskill, Claire",3434,43,"Blunt, Matt",4416,55.3,"Swenson, John",56,0.7,2004
MO,PLATTE,D,"McCaskill, Claire",20970,50.3,"Blunt, Matt",20137,48.3,"Swenson, John",424,1,2004
MO,POLK,R,"McCaskill, Claire",3835,30.9,"Blunt, Matt",8418,67.8,"Swenson, John",114,0.9,2004
MO,PULASKI,R,"McCaskill, Claire",3882,33.8,"Blunt, Matt",7466,65,"Swenson, John",92,0.8,2004
MO,PUTNAM,R,"McCaskill, Claire",624,25.8,"Blunt, Matt",1757,72.8,"Swenson, John",21,0.9,2004
MO,RALLS,R,"McCaskill, Claire",1866,37.2,"Blunt, Matt",3090,61.7,"Swenson, John",28,0.6,2004
MO,RANDOLPH,R,"McCaskill, Claire",4167,41.1,"Blunt, Matt",5841,57.6,"Swenson, John",77,0.8,2004
MO,RAY,D,"McCaskill, Claire",5531,51.3,"Blunt, Matt",5073,47.1,"Swenson, John",109,1,2004
MO,REYNOLDS,R,"McCaskill, Claire",1470,45.1,"Blunt, Matt",1746,53.6,"Swenson, John",21,0.6,2004
MO,RIPLEY,R,"McCaskill, Claire",2136,38.4,"Blunt, Matt",3332,59.9,"Swenson, John",63,1.1,2004
MO,SALINE,D,"McCaskill, Claire",5071,51.3,"Blunt, Matt",4691,47.5,"Swenson, John",88,0.9,2004
MO,SCHUYLER,R,"McCaskill, Claire",697,34.8,"Blunt, Matt",1278,63.8,"Swenson, John",18,0.9,2004
MO,SCOTLAND,R,"McCaskill, Claire",615,28.6,"Blunt, Matt",1507,70.2,"Swenson, John",15,0.7,2004
MO,SCOTT,R,"McCaskill, Claire",7004,40.3,"Blunt, Matt",10198,58.7,"Swenson, John",115,0.7,2004
MO,SHANNON,R,"McCaskill, Claire",1652,40.1,"Blunt, Matt",2391,58,"Swenson, John",52,1.3,2004
MO,SHELBY,R,"McCaskill, Claire",1116,32.2,"Blunt, Matt",2316,66.7,"Swenson, John",20,0.6,2004
MO,ST. CHARLES,R,"McCaskill, Claire",70184,43,"Blunt, Matt",91323,55.9,"Swenson, John",1336,0.8,2004
MO,ST. CLAIR,R,"McCaskill, Claire",2004,40.4,"Blunt, Matt",2888,58.2,"Swenson, John",50,1,2004
MO,ST. FRANCOIS,R,"McCaskill, Claire",10601,46.4,"Blunt, Matt",11903,52.1,"Swenson, John",199,0.9,2004
MO,ST. LOUIS,D,"McCaskill, Claire",296624,54.8,"Blunt, Matt",238783,44.1,"Swenson, John",4451,0.8,2004
MO,ST. LOUIS CITY,D,"McCaskill, Claire",111940,77.8,"Blunt, Matt",29667,20.6,"Swenson, John",1602,1.1,2004
MO,STE. GENEVIEVE,D,"McCaskill, Claire",4208,51.3,"Blunt, Matt",3845,46.9,"Swenson, John",101,1.2,2004
MO,STODDARD,R,"McCaskill, Claire",4940,37.3,"Blunt, Matt",8152,61.6,"Swenson, John",85,0.6,2004
MO,STONE,R,"McCaskill, Claire",4791,31.7,"Blunt, Matt",10176,67.2,"Swenson, John",103,0.7,2004
MO,SULLIVAN,R,"McCaskill, Claire",1105,35.8,"Blunt, Matt",1929,62.4,"Swenson, John",27,0.9,2004
MO,TANEY,R,"McCaskill, Claire",5734,29.9,"Blunt, Matt",13207,68.9,"Swenson, John",154,0.8,2004
MO,TEXAS,R,"McCaskill, Claire",4177,37.9,"Blunt, Matt",6644,60.3,"Swenson, John",104,0.9,2004
MO,VERNON,R,"McCaskill, Claire",2868,32,"Blunt, Matt",5989,66.8,"Swenson, John",79,0.9,2004
MO,WARREN,R,"McCaskill, Claire",5689,42.6,"Blunt, Matt",7488,56.1,"Swenson, John",117,0.9,2004
MO,WASHINGTON,R,"McCaskill, Claire",4393,47.9,"Blunt, Matt",4622,50.4,"Swenson, John",89,1,2004
MO,WAYNE,R,"McCaskill, Claire",2472,39.9,"Blunt, Matt",3649,58.8,"Swenson, John",50,0.8,2004
MO,WEBSTER,R,"McCaskill, Claire",4651,31.2,"Blunt, Matt",10086,67.6,"Swenson, John",118,0.8,2004
MO,WORTH,R,"McCaskill, Claire",461,40.7,"Blunt, Matt",662,58.4,"Swenson, John",4,0.4,2004
MO,WRIGHT,R,"McCaskill, Claire",2280,27.3,"Blunt, Matt",5955,71.4,"Swenson, John",58,0.7,2004
MT,BEAVERHEAD,R,"Schweitzer, Brian",1638,39.1,"Brown, Bob",2419,57.8,"Kelleher, Bob",58,1.4,2004
MT,BIG HORN,D,"Schweitzer, Brian",2543,59.6,"Brown, Bob",1445,33.8,"Kelleher, Bob",230,5.4,2004
MT,BLAINE,D,"Schweitzer, Brian",1588,58.2,"Brown, Bob",996,36.5,"Kelleher, Bob",103,3.8,2004
MT,BROADWATER,R,"Schweitzer, Brian",895,38.3,"Brown, Bob",1380,59,"Kelleher, Bob",30,1.3,2004
MT,CARBON,D,"Schweitzer, Brian",2627,49.8,"Brown, Bob",2471,46.9,"Kelleher, Bob",82,1.6,2004
MT,CARTER,R,"Schweitzer, Brian",150,21.5,"Brown, Bob",529,75.9,"Kelleher, Bob",6,0.9,2004
MT,CASCADE,D,"Schweitzer, Brian",18659,55.7,"Brown, Bob",13848,41.3,"Kelleher, Bob",506,1.5,2004
MT,CHOUTEAU,R,"Schweitzer, Brian",1238,42.9,"Brown, Bob",1556,53.9,"Kelleher, Bob",43,1.5,2004
MT,CUSTER,R,"Schweitzer, Brian",2368,46.7,"Brown, Bob",2558,50.5,"Kelleher, Bob",67,1.3,2004
MT,DANIELS,R,"Schweitzer, Brian",470,43.7,"Brown, Bob",583,54.2,"Kelleher, Bob",9,0.8,2004
MT,DAWSON,R,"Schweitzer, Brian",2143,48.3,"Brown, Bob",2193,49.4,"Kelleher, Bob",42,0.9,2004
MT,DEER LODGE,D,"Schweitzer, Brian",3231,71.6,"Brown, Bob",1096,24.3,"Kelleher, Bob",101,2.2,2004
MT,FALLON,R,"Schweitzer, Brian",522,36.1,"Brown, Bob",883,61.1,"Kelleher, Bob",19,1.3,2004
MT,FERGUS,R,"Schweitzer, Brian",2426,39.9,"Brown, Bob",3509,57.7,"Kelleher, Bob",69,1.1,2004
MT,FLATHEAD,R,"Schweitzer, Brian",14967,39.2,"Brown, Bob",21970,57.5,"Kelleher, Bob",455,1.2,2004
MT,GALLATIN,R,"Schweitzer, Brian",18575,47.3,"Brown, Bob",19036,48.5,"Kelleher, Bob",934,2.4,2004
MT,GARFIELD,R,"Schweitzer, Brian",150,23.4,"Brown, Bob",482,75.1,"Kelleher, Bob",5,0.8,2004
MT,GLACIER,D,"Schweitzer, Brian",2994,65.9,"Brown, Bob",1275,28.1,"Kelleher, Bob",215,4.7,2004
MT,GOLDEN VALLEY,R,"Schweitzer, Brian",190,37.1,"Brown, Bob",309,60.4,"Kelleher, Bob",7,1.4,2004
MT,GRANITE,R,"Schweitzer, Brian",605,38.5,"Brown, Bob",889,56.6,"Kelleher, Bob",24,1.5,2004
MT,HILL,D,"Schweitzer, Brian",3886,59.1,"Brown, Bob",2407,36.6,"Kelleher, Bob",166,2.5,2004
MT,JEFFERSON,R,"Schweitzer, Brian",2649,45.6,"Brown, Bob",2953,50.8,"Kelleher, Bob",105,1.8,2004
MT,JUDITH BASIN,R,"Schweitzer, Brian",442,34.9,"Brown, Bob",799,63,"Kelleher, Bob",12,0.9,2004
MT,LAKE,D,"Schweitzer, Brian",5998,48.1,"Brown, Bob",5882,47.2,"Kelleher, Bob",323,2.6,2004
MT,LEWIS AND CLARK,D,"Schweitzer, Brian",15891,53,"Brown, Bob",13343,44.5,"Kelleher, Bob",416,1.4,2004
MT,LIBERTY,R,"Schweitzer, Brian",448,43.6,"Brown, Bob",565,55,"Kelleher, Bob",6,0.6,2004
MT,LINCOLN,R,"Schweitzer, Brian",3286,39.7,"Brown, Bob",4647,56.1,"Kelleher, Bob",156,1.9,2004
MT,MADISON,R,"Schweitzer, Brian",1416,36.2,"Brown, Bob",2340,59.9,"Kelleher, Bob",67,1.7,2004
MT,MCCONE,R,"Schweitzer, Brian",482,42.7,"Brown, Bob",618,54.8,"Kelleher, Bob",9,0.8,2004
MT,MEAGHER,R,"Schweitzer, Brian",371,38.7,"Brown, Bob",557,58.1,"Kelleher, Bob",11,1.1,2004
MT,MINERAL,R,"Schweitzer, Brian",838,46.6,"Brown, Bob",875,48.7,"Kelleher, Bob",43,2.4,2004
MT,MISSOULA,D,"Schweitzer, Brian",31532,60.9,"Brown, Bob",18269,35.3,"Kelleher, Bob",1238,2.4,2004
MT,MUSSELSHELL,R,"Schweitzer, Brian",819,36.9,"Brown, Bob",1316,59.3,"Kelleher, Bob",42,1.9,2004
MT,PARK,D,"Schweitzer, Brian",3915,48.2,"Brown, Bob",3855,47.5,"Kelleher, Bob",191,2.4,2004
MT,PETROLEUM,R,"Schweitzer, Brian",95,32.9,"Brown, Bob",185,64,"Kelleher, Bob",2,0.7,2004
MT,PHILLIPS,R,"Schweitzer, Brian",830,38.9,"Brown, Bob",1243,58.3,"Kelleher, Bob",22,1,2004
MT,PONDERA,R,"Schweitzer, Brian",1373,48.3,"Brown, Bob",1376,48.4,"Kelleher, Bob",46,1.6,2004
MT,POWDER RIVER,R,"Schweitzer, Brian",291,29.3,"Brown, Bob",673,67.7,"Kelleher, Bob",16,1.6,2004
MT,POWELL,R,"Schweitzer, Brian",1248,44.4,"Brown, Bob",1446,51.5,"Kelleher, Bob",51,1.8,2004
MT,PRAIRIE,R,"Schweitzer, Brian",260,35.4,"Brown, Bob",457,62.2,"Kelleher, Bob",8,1.1,2004
MT,RAVALLI,R,"Schweitzer, Brian",8775,44.8,"Brown, Bob",10182,52,"Kelleher, Bob",347,1.8,2004
MT,RICHLAND,R,"Schweitzer, Brian",1679,39.6,"Brown, Bob",2454,57.9,"Kelleher, Bob",57,1.3,2004
MT,ROOSEVELT,D,"Schweitzer, Brian",2377,60.2,"Brown, Bob",1323,33.5,"Kelleher, Bob",198,5,2004
MT,ROSEBUD,D,"Schweitzer, Brian",1990,55.8,"Brown, Bob",1378,38.7,"Kelleher, Bob",144,4,2004
MT,SANDERS,R,"Schweitzer, Brian",2124,42.1,"Brown, Bob",2741,54.3,"Kelleher, Bob",74,1.5,2004
MT,SHERIDAN,D,"Schweitzer, Brian",1005,50.4,"Brown, Bob",949,47.6,"Kelleher, Bob",15,0.8,2004
MT,SILVER BOW,D,"Schweitzer, Brian",11161,69.9,"Brown, Bob",4190,26.2,"Kelleher, Bob",347,2.2,2004
MT,STILLWATER,R,"Schweitzer, Brian",1774,42.7,"Brown, Bob",2246,54.1,"Kelleher, Bob",54,1.3,2004
MT,SWEET GRASS,R,"Schweitzer, Brian",640,32.8,"Brown, Bob",1266,64.9,"Kelleher, Bob",11,0.6,2004
MT,TETON,R,"Schweitzer, Brian",1492,44.8,"Brown, Bob",1748,52.5,"Kelleher, Bob",24,0.7,2004
MT,TOOLE,R,"Schweitzer, Brian",1055,46.4,"Brown, Bob",1133,49.9,"Kelleher, Bob",33,1.5,2004
MT,TREASURE,R,"Schweitzer, Brian",188,40.1,"Brown, Bob",259,55.2,"Kelleher, Bob",9,1.9,2004
MT,VALLEY,D,"Schweitzer, Brian",2215,55.6,"Brown, Bob",1621,40.7,"Kelleher, Bob",79,2,2004
MT,WHEATLAND,R,"Schweitzer, Brian",368,37.9,"Brown, Bob",583,60,"Kelleher, Bob",10,1,2004
MT,WIBAUX,R,"Schweitzer, Brian",218,40.5,"Brown, Bob",308,57.2,"Kelleher, Bob",9,1.7,2004
MT,YELLOWSTONE,D,"Schweitzer, Brian",33906,51.6,"Brown, Bob",29699,45.2,"Kelleher, Bob",1047,1.6,2004
NC,ALAMANCE,D,"Easley, Mike",27435,50.8,"Ballantine, Patrick",25774,47.7,"Howe, Barbara",769,1.4,2004
NC,ALEXANDER,R,"Easley, Mike",7061,44.8,"Ballantine, Patrick",8460,53.7,"Howe, Barbara",233,1.5,2004
NC,ALLEGHANY,D,"Easley, Mike",2699,58,"Ballantine, Patrick",1886,40.5,"Howe, Barbara",70,1.5,2004
NC,ANSON,D,"Easley, Mike",6591,71.5,"Ballantine, Patrick",2523,27.4,"Howe, Barbara",99,1.1,2004
NC,ASHE,D,"Easley, Mike",6132,51.8,"Ballantine, Patrick",5512,46.6,"Howe, Barbara",192,1.6,2004
NC,AVERY,R,"Easley, Mike",2516,33.3,"Ballantine, Patrick",4877,64.6,"Howe, Barbara",160,2.1,2004
NC,BEAUFORT,D,"Easley, Mike",11285,57.2,"Ballantine, Patrick",8140,41.3,"Howe, Barbara",297,1.5,2004
NC,BERTIE,D,"Easley, Mike",5737,73,"Ballantine, Patrick",2056,26.2,"Howe, Barbara",67,0.9,2004
NC,BLADEN,D,"Easley, Mike",8086,66.8,"Ballantine, Patrick",3897,32.2,"Howe, Barbara",116,1,2004
NC,BRUNSWICK,D,"Easley, Mike",21156,56.2,"Ballantine, Patrick",16020,42.5,"Howe, Barbara",478,1.3,2004
NC,BUNCOMBE,D,"Easley, Mike",58863,57.7,"Ballantine, Patrick",40551,39.8,"Howe, Barbara",2554,2.5,2004
NC,BURKE,R,"Easley, Mike",15112,47.1,"Ballantine, Patrick",16470,51.3,"Howe, Barbara",522,1.6,2004
NC,CABARRUS,R,"Easley, Mike",29276,48.2,"Ballantine, Patrick",30518,50.2,"Howe, Barbara",962,1.6,2004
NC,CALDWELL,R,"Easley, Mike",14061,44.9,"Ballantine, Patrick",16724,53.4,"Howe, Barbara",529,1.7,2004
NC,CAMDEN,D,"Easley, Mike",1929,51.5,"Ballantine, Patrick",1748,46.7,"Howe, Barbara",66,1.8,2004
NC,CARTERET,R,"Easley, Mike",11606,46.5,"Ballantine, Patrick",12927,51.8,"Howe, Barbara",420,1.7,2004
NC,CASWELL,D,"Easley, Mike",5747,61.3,"Ballantine, Patrick",3521,37.5,"Howe, Barbara",114,1.2,2004
NC,CATAWBA,R,"Easley, Mike",25656,44.9,"Ballantine, Patrick",30643,53.6,"Howe, Barbara",862,1.5,2004
NC,CHATHAM,D,"Easley, Mike",14917,59.4,"Ballantine, Patrick",9813,39.1,"Howe, Barbara",393,1.6,2004
NC,CHEROKEE,R,"Easley, Mike",4807,44,"Ballantine, Patrick",5952,54.5,"Howe, Barbara",171,1.6,2004
NC,CHOWAN,D,"Easley, Mike",2961,57.8,"Ballantine, Patrick",2070,40.4,"Howe, Barbara",93,1.8,2004
NC,CLAY,R,"Easley, Mike",2015,42.2,"Ballantine, Patrick",2653,55.6,"Howe, Barbara",105,2.2,2004
NC,CLEVELAND,D,"Easley, Mike",20204,54.2,"Ballantine, Patrick",16614,44.6,"Howe, Barbara",457,1.2,2004
NC,COLUMBUS,D,"Easley, Mike",13454,63.9,"Ballantine, Patrick",7348,34.9,"Howe, Barbara",244,1.2,2004
NC,CRAVEN,D,"Easley, Mike",18938,50.8,"Ballantine, Patrick",17877,47.9,"Howe, Barbara",494,1.3,2004
NC,CUMBERLAND,D,"Easley, Mike",59168,61.7,"Ballantine, Patrick",35229,36.7,"Howe, Barbara",1467,1.5,2004
NC,CURRITUCK,R,"Easley, Mike",4167,47.2,"Ballantine, Patrick",4367,49.5,"Howe, Barbara",287,3.3,2004
